xx,xx,Isi_Tweet,xx,xx,xx xx,Source,Topic,Sentimen,xx
,,silahkan,,,,dictionary,vocabulary,1,
,,silaturahmi,,,,dictionary,vocabulary,1,
,,simpati,,,,dictionary,vocabulary,1,
,,sistematik,,,,dictionary,vocabulary,1,
,,sistematis,,,,dictionary,vocabulary,1,
,,siuman,,,,dictionary,vocabulary,1,
,,sobat,,,,dictionary,vocabulary,1,
,,sohib,,,,dictionary,vocabulary,1,
,,solid,,,,dictionary,vocabulary,1,
,,solidaritas,,,,dictionary,vocabulary,1,
,,solider,,,,dictionary,vocabulary,1,
,,solusi,,,,dictionary,vocabulary,1,
,,sopan,,,,dictionary,vocabulary,1,
,,sopan santun,,,,dictionary,vocabulary,1,
,,sorga,,,,dictionary,vocabulary,1,
,,spektakuler,,,,dictionary,vocabulary,1,
,,spesial,,,,dictionary,vocabulary,1,
,,sportif,,,,dictionary,vocabulary,1,
,,sportivitas,,,,dictionary,vocabulary,1,
,,stabil,,,,dictionary,vocabulary,1,
,,steril,,,,dictionary,vocabulary,1,
,,strategis,,,,dictionary,vocabulary,1,
,,subsidi,,,,dictionary,vocabulary,1,
,,suci,,,,dictionary,vocabulary,1,
,,sudah berupaya,,,,dictionary,vocabulary,1,
,,sudah berusaha,,,,dictionary,vocabulary,1,
,,sudah dilakukan,,,,dictionary,vocabulary,1,
,,sukaria,,,,dictionary,vocabulary,1,
,,sukses,,,,dictionary,vocabulary,1,
,,syukuran,,,,dictionary,vocabulary,1,
,,taat,,,,dictionary,vocabulary,1,
,,tahu,,,,dictionary,vocabulary,1,
,,tak ada banding,,,,dictionary,vocabulary,1,
,,tak ada bandingan,,,,dictionary,vocabulary,1,
,,tak ada tandingan,,,,dictionary,vocabulary,1,
,,talenta,,,,dictionary,vocabulary,1,
,,tampan,,,,dictionary,vocabulary,1,
,,tangguh,,,,dictionary,vocabulary,1,
,,taubat,,,,dictionary,vocabulary,1,
,,tauladan,,,,dictionary,vocabulary,1,
,,tawaduk,,,,dictionary,vocabulary,1,
,,tawakal,,,,dictionary,vocabulary,1,
,,tegar,,,,dictionary,vocabulary,1,
,,tegas,,,,dictionary,vocabulary,1,
,,teguh,,,,dictionary,vocabulary,1,
,,tekad,,,,dictionary,vocabulary,1,
,,tekun,,,,dictionary,vocabulary,1,
,,teladan,,,,dictionary,vocabulary,1,
,,telah berjalan,,,,dictionary,vocabulary,1,
,,tenteram,,,,dictionary,vocabulary,1,
,,tentram,,,,dictionary,vocabulary,1,
,,tepa salira,,,,dictionary,vocabulary,1,
,,tepat guna,,,,dictionary,vocabulary,1,
,,tepat sasaran,,,,dictionary,vocabulary,1,
,,tepati,,,,dictionary,vocabulary,1,
,,terahmati,,,,dictionary,vocabulary,1,
,,terawat,,,,dictionary,vocabulary,1,
,,terbaik,,,,dictionary,vocabulary,1,
,,terbantu,,,,dictionary,vocabulary,1,
,,terbarukan,,,,dictionary,vocabulary,1,
,,terbiasa,,,,dictionary,vocabulary,1,
,,terbrilian,,,,dictionary,vocabulary,1,
,,tercakap,,,,dictionary,vocabulary,1,
,,tercakep,,,,dictionary,vocabulary,1,
,,tercanggih,,,,dictionary,vocabulary,1,
,,tercangging,,,,dictionary,vocabulary,1,
,,tercantik,,,,dictionary,vocabulary,1,
,,tercerdas,,,,dictionary,vocabulary,1,
,,terdongkrak,,,,dictionary,vocabulary,1,
,,teredukasi,,,,dictionary,vocabulary,1,
,,terfavorit,,,,dictionary,vocabulary,1,
,,terfenomenal,,,,dictionary,vocabulary,1,
,,tergapai,,,,dictionary,vocabulary,1,
,,terharu,,,,dictionary,vocabulary,1,
,,terhebat,,,,dictionary,vocabulary,1,
,,terhibur,,,,dictionary,vocabulary,1,
,,terhormat,,,,dictionary,vocabulary,1,
,,terima kasih,,,,dictionary,vocabulary,1,
,,terindah,,,,dictionary,vocabulary,1,
,,terinformasi,,,,dictionary,vocabulary,1,
,,terinspirasi,,,,dictionary,vocabulary,1,
,,teristimewa,,,,dictionary,vocabulary,1,
,,terjangkau,,,,dictionary,vocabulary,1,
,,terkagum-kagum,,,,dictionary,vocabulary,1,
,,terkasih,,,,dictionary,vocabulary,1,
,,terkenal,,,,dictionary,vocabulary,1,
,,terkendali,,,,dictionary,vocabulary,1,
,,terkirim,,,,dictionary,vocabulary,1,
,,terlezat,,,,dictionary,vocabulary,1,
,,terlincah,,,,dictionary,vocabulary,1,
,,termasyhur,,,,dictionary,vocabulary,1,
,,termotivasi,,,,dictionary,vocabulary,1,
,,ternama,,,,dictionary,vocabulary,1,
,,terohmati,,,,dictionary,vocabulary,1,
,,terpana,,,,dictionary,vocabulary,1,
,,terpandai,,,,dictionary,vocabulary,1,
,,terpandang,,,,dictionary,vocabulary,1,
,,terpilih,,,,dictionary,vocabulary,1,
,,terpintar,,,,dictionary,vocabulary,1,
,,terpuji,,,,dictionary,vocabulary,1,
,,terpukau,,,,dictionary,vocabulary,1,
,,tersabar,,,,dictionary,vocabulary,1,
,,tersadar,,,,dictionary,vocabulary,1,
,,tersadarkan,,,,dictionary,vocabulary,1,
,,tersantun,,,,dictionary,vocabulary,1,
,,tersantuni,,,,dictionary,vocabulary,1,
,,tersayang,,,,dictionary,vocabulary,1,
,,tersipu,,,,dictionary,vocabulary,1,
,,tersipu-sipu,,,,dictionary,vocabulary,1,
,,tersohor,,,,dictionary,vocabulary,1,
,,tersopan,,,,dictionary,vocabulary,1,
,,terspektakuler,,,,dictionary,vocabulary,1,
,,terstruktur,,,,dictionary,vocabulary,1,
,,tersuci,,,,dictionary,vocabulary,1,
,,tersucikan,,,,dictionary,vocabulary,1,
,,tersukses,,,,dictionary,vocabulary,1,
,,tertaat,,,,dictionary,vocabulary,1,
,,tertampan,,,,dictionary,vocabulary,1,
,,tertib,,,,dictionary,vocabulary,1,
,,tertolong,,,,dictionary,vocabulary,1,
,,teruji,,,,dictionary,vocabulary,1,
,,terungkap,,,,dictionary,vocabulary,1,
,,terurus,,,,dictionary,vocabulary,1,
,,terus terang,,,,dictionary,vocabulary,1,
,,tetap di sini,,,,dictionary,vocabulary,1,
,,tiada banding,,,,dictionary,vocabulary,1,
,,tiada bandingan,,,,dictionary,vocabulary,1,
,,tiada tandingan,,,,dictionary,vocabulary,1,
,,tidak ada banding,,,,dictionary,vocabulary,1,
,,tidak ada bandingan,,,,dictionary,vocabulary,1,
,,tidak ada tandingan,,,,dictionary,vocabulary,1,
,,toleran,,,,dictionary,vocabulary,1,
,,toleransi,,,,dictionary,vocabulary,1,
,,tolong-menolong,,,,dictionary,vocabulary,1,
,,trofi,,,,dictionary,vocabulary,1,
,,tropi,,,,dictionary,vocabulary,1,
,,tulus,,,,dictionary,vocabulary,1,
,,tuntas,,,,dictionary,vocabulary,1,
,,tuntun,,,,dictionary,vocabulary,1,
,,tuntunan,,,,dictionary,vocabulary,1,
,,ukhuwah,,,,dictionary,vocabulary,1,
,,ulet,,,,dictionary,vocabulary,1,
,,unggul,,,,dictionary,vocabulary,1,
,,unggulan,,,,dictionary,vocabulary,1,
,,unik,,,,dictionary,vocabulary,1,
,,usulan bersama,,,,dictionary,vocabulary,1,
,,usulan masyarakat,,,,dictionary,vocabulary,1,
,,valid,,,,dictionary,vocabulary,1,
,,visibel,,,,dictionary,vocabulary,1,
,,wah,,,,dictionary,vocabulary,1,
,,wajar,,,,dictionary,vocabulary,1,
,,wajar-wajar,,,,dictionary,vocabulary,1,
,,wibawa,,,,dictionary,vocabulary,1,
,,yahud,,,,dictionary,vocabulary,1,
,,yakin,,,,dictionary,vocabulary,1,
,,accord,,,,dictionary,vocabulary,1,
,,asyik,,,,dictionary,vocabulary,1,
,,asyiknya,,,,dictionary,vocabulary,1,
,,bantuan,,,,dictionary,vocabulary,1,
,,bimbingan,,,,dictionary,vocabulary,1,
,,aduhai,,,,dictionary,vocabulary,1,
,,boleh juga,,,,dictionary,vocabulary,1,
,,luar biasa,,,,dictionary,vocabulary,1,
,,sabar,,,,dictionary,vocabulary,1,
,,keren,,,,dictionary,vocabulary,1,
,,cakep,,,,dictionary,vocabulary,1,
,,senang,,,,dictionary,vocabulary,1,
,,maaf,,,,dictionary,vocabulary,1,
,,minta maaf,,,,dictionary,vocabulary,1,
,,sehat,,,,dictionary,vocabulary,1,
,,suka,,,,dictionary,vocabulary,1,
,,cinta,,,,dictionary,vocabulary,1,
,,dimaafkan,,,,dictionary,vocabulary,1,
,,dikejar,,,,dictionary,vocabulary,1,
,,tidak apa-apa,,,,dictionary,vocabulary,1,
,,cepat sembuh,,,,dictionary,vocabulary,1,
,,jago,,,,dictionary,vocabulary,1,
,,imut,,,,dictionary,vocabulary,1,
,,jujur,,,,dictionary,vocabulary,1,
,,adil,,,,dictionary,vocabulary,1,
,,lucu,,,,dictionary,vocabulary,1,
,,terima kasih,,,,dictionary,vocabulary,1,
,,sehat,,,,dictionary,vocabulary,1,
,,manis,,,,dictionary,vocabulary,1,
,,mantap,,,,dictionary,vocabulary,1,
,,lebih baik,,,,dictionary,vocabulary,1,
,,mengaku,,,,dictionary,vocabulary,1,
,,profesional,,,,dictionary,vocabulary,1,
,,nyaman,,,,dictionary,vocabulary,1,
,,rezeki,,,,dictionary,vocabulary,1,
,,setuju,,,,dictionary,vocabulary,1,
,,sumbangan,,,,dictionary,vocabulary,1,
,,amal,,,,dictionary,vocabulary,1,
,,menggemaskan,,,,dictionary,vocabulary,1,
,,boleh juga,,,,dictionary,vocabulary,1,
,,a+,,,,dictionary,vocabulary,1,
,,acungan jempol,,,,dictionary,vocabulary,1,
,,adaptif,,,,dictionary,vocabulary,1,
,,adil,,,,dictionary,vocabulary,1,
,,afinitas,,,,dictionary,vocabulary,1,
,,afirmasi,,,,dictionary,vocabulary,1,
,,agilely,,,,dictionary,vocabulary,1,
,,agung,,,,dictionary,vocabulary,1,
,,ahli,,,,dictionary,vocabulary,1,
,,ahlinya,,,,dictionary,vocabulary,1,
,,ajaib,,,,dictionary,vocabulary,1,
,,aklamasi,,,,dictionary,vocabulary,1,
,,akomodatif,,,,dictionary,vocabulary,1,
,,akurat,,,,dictionary,vocabulary,1,
,,alam mimpi,,,,dictionary,vocabulary,1,
,,alhamdulillah,,,,dictionary,vocabulary,1,
,,allahu akbar,,,,dictionary,vocabulary,1,
,,altruistis,,,,dictionary,vocabulary,1,
,,aman,,,,dictionary,vocabulary,1,
,,amanah,,,,dictionary,vocabulary,1,
,,amat,,,,dictionary,vocabulary,1,
,,ambisius,,,,dictionary,vocabulary,1,
,,andal,,,,dictionary,vocabulary,1,
,,aneh,,,,dictionary,vocabulary,1,
,,anggun,,,,dictionary,vocabulary,1,
,,angin sepoi-sepoi,,,,dictionary,vocabulary,1,
,,angkat,,,,dictionary,vocabulary,1,
,,antusias,,,,dictionary,vocabulary,1,
,,antusiasme,,,,dictionary,vocabulary,1,
,,apik,,,,dictionary,vocabulary,1,
,,apresiasi,,,,dictionary,vocabulary,1,
,,asli,,,,dictionary,vocabulary,1,
,,aspirasi,,,,dictionary,vocabulary,1,
,,asyik,,,,dictionary,vocabulary,1,
,,bagos,,,,dictionary,vocabulary,1,
,,bagus,,,,dictionary,vocabulary,1,
,,bahagia,,,,dictionary,vocabulary,1,
,,baik,,,,dictionary,vocabulary,1,
,,baik diposisikan,,,,dictionary,vocabulary,1,
,,baik sekali,,,,dictionary,vocabulary,1,
,,baik-baik,,,,dictionary,vocabulary,1,
,,bakat,,,,dictionary,vocabulary,1,
,,bangga,,,,dictionary,vocabulary,1,
,,bantuan,,,,dictionary,vocabulary,1,
,,banyak,,,,dictionary,vocabulary,1,
,,banyak akal,,,,dictionary,vocabulary,1,
,,barang baru,,,,dictionary,vocabulary,1,
,,batu permata,,,,dictionary,vocabulary,1,
,,bebas,,,,dictionary,vocabulary,1,
,,bebas masalah,,,,dictionary,vocabulary,1,
,,bebas pulsa,,,,dictionary,vocabulary,1,
,,bebas rasa sakit,,,,dictionary,vocabulary,1,
,,bebas resiko,,,,dictionary,vocabulary,1,
,,bekerja,,,,dictionary,vocabulary,1,
,,bekerja keras,,,,dictionary,vocabulary,1,
,,belas kasihan,,,,dictionary,vocabulary,1,
,,benar,,,,dictionary,vocabulary,1,
,,benar-benar,,,,dictionary,vocabulary,1,
,,bengal,,,,dictionary,vocabulary,1,
,,beradaptasi,,,,dictionary,vocabulary,1,
,,beralasan,,,,dictionary,vocabulary,1,
,,berani,,,,dictionary,vocabulary,1,
,,berapi,,,,dictionary,vocabulary,1,
,,berarti,,,,dictionary,vocabulary,1,
,,berbaik hati,,,,dictionary,vocabulary,1,
,,berbakat,,,,dictionary,vocabulary,1,
,,berbesar hati,,,,dictionary,vocabulary,1,
,,berbudi luhur,,,,dictionary,vocabulary,1,
,,bercacat,,,,dictionary,vocabulary,1,
,,bercahaya,,,,dictionary,vocabulary,1,
,,bercanda,,,,dictionary,vocabulary,1,
,,bercita-cita,,,,dictionary,vocabulary,1,
,,berdaya cipta,,,,dictionary,vocabulary,1,
,,berdebar,,,,dictionary,vocabulary,1,
,,berdedikasi,,,,dictionary,vocabulary,1,
,,berdikari,,,,dictionary,vocabulary,1,
,,berempati,,,,dictionary,vocabulary,1,
,,bergairah,,,,dictionary,vocabulary,1,
,,bergaya,,,,dictionary,vocabulary,1,
,,bergema,,,,dictionary,vocabulary,1,
,,bergembira,,,,dictionary,vocabulary,1,
,,bergembira sekali,,,,dictionary,vocabulary,1,
,,bergengsi,,,,dictionary,vocabulary,1,
,,bergizi,,,,dictionary,vocabulary,1,
,,berguna,,,,dictionary,vocabulary,1,
,,berharga,,,,dictionary,vocabulary,1,
,,berhasil,,,,dictionary,vocabulary,1,
,,berhutang,,,,dictionary,vocabulary,1,
,,berikut,,,,dictionary,vocabulary,1,
,,berimbang,,,,dictionary,vocabulary,1,
,,berisi,,,,dictionary,vocabulary,1,
,,beristirahat,,,,dictionary,vocabulary,1,
,,berjanji,,,,dictionary,vocabulary,1,
,,berjasa,,,,dictionary,vocabulary,1,
,,berjaya,,,,dictionary,vocabulary,1,
,,berjenis,,,,dictionary,vocabulary,1,
,,berjuang,,,,dictionary,vocabulary,1,
,,berkapasitas besar,,,,dictionary,vocabulary,1,
,,berkat,,,,dictionary,vocabulary,1,
,,berkeinginan,,,,dictionary,vocabulary,1,
,,berkelakuan baik,,,,dictionary,vocabulary,1,
,,berkelanjutan,,,,dictionary,vocabulary,1,
,,berkembang,,,,dictionary,vocabulary,1,
,,berkeyakinan,,,,dictionary,vocabulary,1,
,,berkilau,,,,dictionary,vocabulary,1,
,,berkilauan,,,,dictionary,vocabulary,1,
,,berkualitas,,,,dictionary,vocabulary,1,
,,berlangsung mudah,,,,dictionary,vocabulary,1,
,,berlimpah,,,,dictionary,vocabulary,1,
,,berlimpah-limpah,,,,dictionary,vocabulary,1,
,,bermaksud baik,,,,dictionary,vocabulary,1,
,,bermanfaat,,,,dictionary,vocabulary,1,
,,bermanuver,,,,dictionary,vocabulary,1,
,,bermartabat,,,,dictionary,vocabulary,1,
,,bernilai,,,,dictionary,vocabulary,1,
,,berpendidikan,,,,dictionary,vocabulary,1,
,,berpendidikan baik,,,,dictionary,vocabulary,1,
,,berpengalaman,,,,dictionary,vocabulary,1,
,,berpengaruh,,,,dictionary,vocabulary,1,
,,berpengetahuan luas,,,,dictionary,vocabulary,1,
,,berpijar,,,,dictionary,vocabulary,1,
,,bersatu,,,,dictionary,vocabulary,1,
,,bersedia melakukan,,,,dictionary,vocabulary,1,
,,bersemangat,,,,dictionary,vocabulary,1,
,,bersemangat meluap-luap,,,,dictionary,vocabulary,1,
,,bersenang-senang,,,,dictionary,vocabulary,1,
,,bersenda gurau,,,,dictionary,vocabulary,1,
,,berseri,,,,dictionary,vocabulary,1,
,,bersifat dermawan,,,,dictionary,vocabulary,1,
,,bersifat mendamaikan,,,,dictionary,vocabulary,1,
,,bersih,,,,dictionary,vocabulary,1,
,,bersinar,,,,dictionary,vocabulary,1,
,,bersorak,,,,dictionary,vocabulary,1,
,,bersubsidi,,,,dictionary,vocabulary,1,
,,bersuka cita,,,,dictionary,vocabulary,1,
,,bersuka ria,,,,dictionary,vocabulary,1,
,,bersyukur,,,,dictionary,vocabulary,1,
,,bertanggung jawab,,,,dictionary,vocabulary,1,
,,bertekun,,,,dictionary,vocabulary,1,
,,berterimakasih,,,,dictionary,vocabulary,1,
,,beruntung,,,,dictionary,vocabulary,1,
,,berwarna ria,,,,dictionary,vocabulary,1,
,,berwawasan,,,,dictionary,vocabulary,1,
,,besar,,,,dictionary,vocabulary,1,
,,besar sekali,,,,dictionary,vocabulary,1,
,,biaya rendah,,,,dictionary,vocabulary,1,
,,bijak,,,,dictionary,vocabulary,1,
,,bijaksana,,,,dictionary,vocabulary,1,
,,bikin cemburu,,,,dictionary,vocabulary,1,
,,bimbingan,,,,dictionary,vocabulary,1,
,,bintang rock,,,,dictionary,vocabulary,1,
,,bisa digunakan,,,,dictionary,vocabulary,1,
,,bisa diterapkan,,,,dictionary,vocabulary,1,
,,bonus,,,,dictionary,vocabulary,1,
,,boros,,,,dictionary,vocabulary,1,
,,brilian,,,,dictionary,vocabulary,1,
,,cahaya,,,,dictionary,vocabulary,1,
,,cahaya redup,,,,dictionary,vocabulary,1,
,,cakap,,,,dictionary,vocabulary,1,
,,cantik,,,,dictionary,vocabulary,1,
,,cashbacks,,,,dictionary,vocabulary,1,
,,cekatan,,,,dictionary,vocabulary,1,
,,cemas,,,,dictionary,vocabulary,1,
,,cemerlang,,,,dictionary,vocabulary,1,
,,cepat,,,,dictionary,vocabulary,1,
,,cerah,,,,dictionary,vocabulary,1,
,,cerdas,,,,dictionary,vocabulary,1,
,,cerdik,,,,dictionary,vocabulary,1,
,,cergas,,,,dictionary,vocabulary,1,
,,cermat,,,,dictionary,vocabulary,1,
,,cetar,,,,dictionary,vocabulary,1,
,,cetar membahana,,,,dictionary,vocabulary,1,
,,cinta,,,,dictionary,vocabulary,1,
,,cocok,,,,dictionary,vocabulary,1,
,,contoh,,,,dictionary,vocabulary,1,
,,cukup,,,,dictionary,vocabulary,1,
,,cukup besar,,,,dictionary,vocabulary,1,
,,cukuplah,,,,dictionary,vocabulary,1,
,,damai,,,,dictionary,vocabulary,1,
,,dapat diandalkan,,,,dictionary,vocabulary,1,
,,dapat dicapai,,,,dictionary,vocabulary,1,
,,dapat diganti,,,,dictionary,vocabulary,1,
,,dapat dipercaya,,,,dictionary,vocabulary,1,
,,dapat diraih,,,,dictionary,vocabulary,1,
,,dapat disesuaikan,,,,dictionary,vocabulary,1,
,,daya tarik,,,,dictionary,vocabulary,1,
,,dengan mewah,,,,dictionary,vocabulary,1,
,,dengan senang hati,,,,dictionary,vocabulary,1,
,,dengan sopan,,,,dictionary,vocabulary,1,
,,dermawan,,,,dictionary,vocabulary,1,
,,dewasa,,,,dictionary,vocabulary,1,
,,diakses,,,,dictionary,vocabulary,1,
,,diakui,,,,dictionary,vocabulary,1,
,,diam,,,,dictionary,vocabulary,1,
,,dianggap baik,,,,dictionary,vocabulary,1,
,,dibaca,,,,dictionary,vocabulary,1,
,,dibebaskan,,,,dictionary,vocabulary,1,
,,diberikan,,,,dictionary,vocabulary,1,
,,dibersihkan,,,,dictionary,vocabulary,1,
,,dibuat dengan baik,,,,dictionary,vocabulary,1,
,,dicapai,,,,dictionary,vocabulary,1,
,,didominasi,,,,dictionary,vocabulary,1,
,,didukung,,,,dictionary,vocabulary,1,
,,diganggu gugat,,,,dictionary,vocabulary,1,
,,diganti oleh pengguna,,,,dictionary,vocabulary,1,
,,digunakan,,,,dictionary,vocabulary,1,
,,dihargai,,,,dictionary,vocabulary,1,
,,diinginkan,,,,dictionary,vocabulary,1,
,,diizinkan,,,,dictionary,vocabulary,1,
,,dikelola,,,,dictionary,vocabulary,1,
,,dikelola dengan baik,,,,dictionary,vocabulary,1,
,,dikembalikan,,,,dictionary,vocabulary,1,
,,dilayari,,,,dictionary,vocabulary,1,
,,dilengkapi,,,,dictionary,vocabulary,1,
,,dilepas,,,,dictionary,vocabulary,1,
,,dilihat,,,,dictionary,vocabulary,1,
,,dimenangkan,,,,dictionary,vocabulary,1,
,,dimengerti,,,,dictionary,vocabulary,1,
,,dinamis,,,,dictionary,vocabulary,1,
,,diperbaharui,,,,dictionary,vocabulary,1,
,,dipercaya,,,,dictionary,vocabulary,1,
,,diperoleh,,,,dictionary,vocabulary,1,
,,diplomatik,,,,dictionary,vocabulary,1,
,,dipoles,,,,dictionary,vocabulary,1,
,,direformasi,,,,dictionary,vocabulary,1,
,,direkomendasikan,,,,dictionary,vocabulary,1,
,,diremajakan,,,,dictionary,vocabulary,1,
,,direstrukturisasi,,,,dictionary,vocabulary,1,
,,disahkan,,,,dictionary,vocabulary,1,
,,disayangi,,,,dictionary,vocabulary,1,
,,disederhanakan,,,,dictionary,vocabulary,1,
,,disubsidi,,,,dictionary,vocabulary,1,
,,ditambah lagi,,,,dictionary,vocabulary,1,
,,ditegakkan,,,,dictionary,vocabulary,1,
,,diterima dengan baik,,,,dictionary,vocabulary,1,
,,ditingkatkan,,,,dictionary,vocabulary,1,
,,diverifikasi,,,,dictionary,vocabulary,1,
,,dorongan,,,,dictionary,vocabulary,1,
,,duanya,,,,dictionary,vocabulary,1,
,,Dukung,,,,dictionary,vocabulary,1,
,,dukungan,,,,dictionary,vocabulary,1,
,,durian runtuh,,,,dictionary,vocabulary,1,
,,edukatif,,,,dictionary,vocabulary,1,
,,efektif,,,,dictionary,vocabulary,1,
,,efektivitas,,,,dictionary,vocabulary,1,
,,efisien,,,,dictionary,vocabulary,1,
,,egois,,,,dictionary,vocabulary,1,
,,ekonomis,,,,dictionary,vocabulary,1,
,,ekstase,,,,dictionary,vocabulary,1,
,,elastis,,,,dictionary,vocabulary,1,
,,elegan,,,,dictionary,vocabulary,1,
,,elite,,,,dictionary,vocabulary,1,
,,emas,,,,dictionary,vocabulary,1,
,,empati,,,,dictionary,vocabulary,1,
,,enak,,,,dictionary,vocabulary,1,
,,enchantingly,,,,dictionary,vocabulary,1,
,,energi,,,,dictionary,vocabulary,1,
,,ergonomis,,,,dictionary,vocabulary,1,
,,etis,,,,dictionary,vocabulary,1,
,,euforia,,,,dictionary,vocabulary,1,
,,evaluatif,,,,dictionary,vocabulary,1,
,,examplar,,,,dictionary,vocabulary,1,
,,fajar,,,,dictionary,vocabulary,1,
,,fantastis,,,,dictionary,vocabulary,1,
,,fasih,,,,dictionary,vocabulary,1,
,,fav,,,,dictionary,vocabulary,1,
,,fave,,,,dictionary,vocabulary,1,
,,favorit,,,,dictionary,vocabulary,1,
,,fenomenal,,,,dictionary,vocabulary,1,
,,firdaus,,,,dictionary,vocabulary,1,
,,fleksibel,,,,dictionary,vocabulary,1,
,,fleksibilitas,,,,dictionary,vocabulary,1,
,,futuristik,,,,dictionary,vocabulary,1,
,,gagah,,,,dictionary,vocabulary,1,
,,gaib,,,,dictionary,vocabulary,1,
,,gainfully,,,,dictionary,vocabulary,1,
,,gairah,,,,dictionary,vocabulary,1,
,,gamblang,,,,dictionary,vocabulary,1,
,,gembira,,,,dictionary,vocabulary,1,
,,gembira luar biasa,,,,dictionary,vocabulary,1,
,,gembira sekali,,,,dictionary,vocabulary,1,
,,gemuk,,,,dictionary,vocabulary,1,
,,gesit,,,,dictionary,vocabulary,1,
,,giat,,,,dictionary,vocabulary,1,
,,gigih,,,,dictionary,vocabulary,1,
,,gokil,,,,dictionary,vocabulary,1,
,,gratis,,,,dictionary,vocabulary,1,
,,gurih,,,,dictionary,vocabulary,1,
,,habis,,,,dictionary,vocabulary,1,
,,hadiah,,,,dictionary,vocabulary,1,
,,hak istimewa,,,,dictionary,vocabulary,1,
,,halal,,,,dictionary,vocabulary,1,
,,halus,,,,dictionary,vocabulary,1,
,,handal,,,,dictionary,vocabulary,1,
,,handier,,,,dictionary,vocabulary,1,
,,hangat,,,,dictionary,vocabulary,1,
,,harga diri,,,,dictionary,vocabulary,1,
,,harga rendah,,,,dictionary,vocabulary,1,
,,harmoni,,,,dictionary,vocabulary,1,
,,harmonis,,,,dictionary,vocabulary,1,
,,harta,,,,dictionary,vocabulary,1,
,,harum,,,,dictionary,vocabulary,1,
,,hasil karya,,,,dictionary,vocabulary,1,
,,hasil terbaik,,,,dictionary,vocabulary,1,
,,hati,,,,dictionary,vocabulary,1,
,,hati-hati,,,,dictionary,vocabulary,1,
,,hebat,,,,dictionary,vocabulary,1,
,,hemat,,,,dictionary,vocabulary,1,
,,hemat biaya,,,,dictionary,vocabulary,1,
,,hemat energi,,,,dictionary,vocabulary,1,
,,heran,,,,dictionary,vocabulary,1,
,,heroik,,,,dictionary,vocabulary,1,
,,hore,,,,dictionary,vocabulary,1,
,,horee,,,,dictionary,vocabulary,1,
,,hormat,,,,dictionary,vocabulary,1,
,,hubungan,,,,dictionary,vocabulary,1,
,,hujan es,,,,dictionary,vocabulary,1,
,,iba,,,,dictionary,vocabulary,1,
,,ideal,,,,dictionary,vocabulary,1,
,,idealnya,,,,dictionary,vocabulary,1,
,,idola,,,,dictionary,vocabulary,1,
,,ikhwan,,,,dictionary,vocabulary,1,
,,ilahi,,,,dictionary,vocabulary,1,
,,ilu,,,,dictionary,vocabulary,1,
,,imajinatif,,,,dictionary,vocabulary,1,
,,iman,,,,dictionary,vocabulary,1,
,,imut,,,,dictionary,vocabulary,1,
,,indah,,,,dictionary,vocabulary,1,
,,individual,,,,dictionary,vocabulary,1,
,,infalibilitas,,,,dictionary,vocabulary,1,
,,inovasi,,,,dictionary,vocabulary,1,
,,inovatif,,,,dictionary,vocabulary,1,
,,inspirasi,,,,dictionary,vocabulary,1,
,,inspirasional,,,,dictionary,vocabulary,1,
,,inspiratif,,,,dictionary,vocabulary,1,
,,instrumental,,,,dictionary,vocabulary,1,
,,integral,,,,dictionary,vocabulary,1,
,,intelijen,,,,dictionary,vocabulary,1,
,,intim,,,,dictionary,vocabulary,1,
,,intrik,,,,dictionary,vocabulary,1,
,,intuitif,,,,dictionary,vocabulary,1,
,,irama,,,,dictionary,vocabulary,1,
,,iri,,,,dictionary,vocabulary,1,
,,istimewa,,,,dictionary,vocabulary,1,
,,isyarat,,,,dictionary,vocabulary,1,
,,jaminan,,,,dictionary,vocabulary,1,
,,jaminan mutu,,,,dictionary,vocabulary,1,
,,janji,,,,dictionary,vocabulary,1,
,,jawa,,,,dictionary,vocabulary,1,
,,jelas,,,,dictionary,vocabulary,1,
,,jempol,,,,dictionary,vocabulary,1,
,,jempolan,,,,dictionary,vocabulary,1,
,,jenaka,,,,dictionary,vocabulary,1,
,,jenius,,,,dictionary,vocabulary,1,
,,juara,,,,dictionary,vocabulary,1,
,,jujur,,,,dictionary,vocabulary,1,
,,kagum,,,,dictionary,vocabulary,1,
,,kanan,,,,dictionary,vocabulary,1,
,,karisma,,,,dictionary,vocabulary,1,
,,karismatik,,,,dictionary,vocabulary,1,
,,karya,,,,dictionary,vocabulary,1,
,,kasih sayang,,,,dictionary,vocabulary,1,
,,kaya,,,,dictionary,vocabulary,1,
